Summons Number,Violation Code
999066151997,-99
999066147374,-99
999066139122,-99
999066136856,-99
999066136388,-99
999066131883,-99
999066131615,-99
999066130532,-99
999066130260,-99
999066129633,-99
999066128665,-99
999066124702,-99
999066123084,-99
999066122237,-99
999066120885,-99
999066120228,-99
999066109646,-99
999066108060,-99
999066106931,-99
999066105562,-99
999066103899,-99
999066103577,-99
999066102962,-99
999066102123,-99
999066101490,-99
999066099215,-99
999066096305,-99
999066096044,-99
999066095702,-99
999066095143,-99
999066092609,-99
999066092178,-99
999066090583,-99
999066084479,-99
999066083943,-99
999066083906,-99
999066079459,-99
999066075570,-99
999066070638,-99
999066070134,-99
999066070020,-99
999066068012,-99
999066066143,-99
999066065205,-99
999066064626,-99
999066063737,-99
999066058729,-99
999066056800,-99
999066056502,-99
999066054025,-99
999066050690,-99
999066049224,-99
999066048505,-99
999066047793,-99
999066039360,-99
999066038640,-99
999066037878,-99
999066035444,-99
999066029079,-99
999066025943,-99
999066023636,-99
999066022760,-99
999066022565,-99
999066017983,-99
999066013862,-99
999066004010,-99
999066003418,-99
999066000946,-99
999065998226,-99
999065996187,-99
999065986637,-99
999065985955,-99
999065985530,-99
999065976401,-99
999065972092,-99
999065969299,-99
999065967497,-99
999065966493,-99
999065966328,-99
999065964575,-99
999065961173,-99
999065954636,-99
999065953980,-99
999065952779,-99
999065950941,-99
999065950291,-99
999065950217,-99
999065947334,-99
999065947097,-99
999065946615,-99
999065946111,-99
999065945787,-99
999065940972,-99
999065939957,-99
999065939659,-99
999065938394,-99
999065938217,-99
999065936956,-99
999065929710,-99
999065927463,-99
999065927190,-99
999065927074,-99
999065925480,-99
999065925259,-99
999065924036,-99
999065919430,-99
999065919272,-99
999065919132,-99
999065917858,-99
999065917410,-99
999065912940,-99
999065911558,-99
999065908869,-99
999065907701,-99
999065905078,-99
999065904189,-99
999065902790,-99
999065895644,-99
999065893088,-99
999065888615,-99
999065886412,-99
999065886138,-99
999065884543,-99
999065883629,-99
999065881037,-99
999065880239,-99
999065874306,-99
999065873314,-99
999065869554,-99
999065861610,-99
999065861592,-99
999065861385,-99
999065857953,-99
999065857722,-99
999065856134,-99
999065852529,-99
999065849993,-99
999065848423,-99
999065847492,-99
999065843048,-99
999065842871,-99
999065842688,-99
999065841957,-99
999065841702,-99
999065841246,-99
999065839616,-99
999065839203,-99
999065838156,-99
999065833742,-99
999065833663,-99
999065832671,-99
999065826737,-99
999065825174,-99
999065816410,-99
999065815351,-99
999065814784,-99
999065813603,-99
999065811187,-99
999065803555,-99
999065801996,-99
999065800505,-99
999065799590,-99
999065797579,-99
999065794074,-99
999065792119,-99
999065790299,-99
999065784342,-99
999065783933,-99
999065781675,-99
999065781663,-99
999065777283,-99
999065773265,-99
999065772297,-99
999065771153,-99
999065768105,-99
999065766510,-99
999065765610,-99
999065765580,-99
999065765517,-99
999065761469,-99
999065758550,-99
999065757946,-99
999065756140,-99
999065754921,-99
999065749482,-99
999065748659,-99
999065742189,-99
999065734065,-99
999065732743,-99
999065728417,-99
999065727516,-99
999065724813,-99
999065722567,-99
999065714649,-99
999065713001,-99
999065711235,-99
999065709162,-99
999065707396,-99
999065705545,-99
999065703603,-99
999065702386,-99
999065686654,-99
999065684918,-99
999065681863,-99
999065680615,-99
999065678190,-99
999065675875,-99
999065673878,-99
999065673398,-99
999065669000,-99
999065668871,-99
999065667672,-99
999065665754,-99
999065663265,-99
999065658580,-99
999065657654,-99
999065652000,-99
999065645457,-99
999065644441,-99
999065644283,-99
999065644209,-99
999065642791,-99
999065642614,-99
999065641452,-99
999065640617,-99
999065634307,-99
999065632773,-99
999065630193,-99
999065629312,-99
999065626062,-99
999065625677,-99
999065624478,-99
999065615763,-99
999065611629,-99
999065604832,-99
999065603864,-99
999065603293,-99
999065602010,-99
999065601405,-99
999065599370,-99
999065598730,-99
999065596318,-99
999065594784,-99
999065592763,-99
999065591126,-99
999065590432,-99
999065590262,-99
999065586313,-99
999065586222,-99
999065585965,-99
999065578821,-99
999065578225,-99
999065575900,-99
999065573562,-99
999065572030,-99
999065564123,-99
999065563593,-99
999065556357,-99
999065553666,-99
999065553277,-99
999065549560,-99
999065548609,-99
999065546730,-99
999065544719,-99
999065542474,-99
999065542188,-99
999065540441,-99
999065539499,-99
999065537363,-99
999065537132,-99
999065535354,-99
999065534430,-99
999065533035,-99
999065531130,-99
999065530356,-99
999065523108,-99
999065521800,-99
999065516414,-99
999065515847,-99
999065514752,-99
999065512615,-99
999065511076,-99
999065510734,-99
999065510485,-99
999065506263,-99
999065500327,-99
999065499957,-99
999065498280,-99
999065497882,-99
999065495381,-99
999065490231,-99
999065488376,-99
999065486367,-99
999065482271,-99
999065481862,-99
999065468882,-99
999065464803,-99
999065458062,-99
999065458037,-99
999065458025,-99
999065457240,-99
999065457100,-99
999065449000,-99
999065443253,-99
999065439018,-99
999065436546,-99
999065434847,-99
999065432504,-99
999065430672,-99
999065426346,-99
999065425070,-99
999065423400,-99
999065412499,-99
999065407870,-99
999065407200,-99
999065403735,-99
999065402500,-99
999065389799,-99
999065389672,-99
999065388590,-99
999065387638,-99
999065373299,-99
999065372799,-99
999065368164,-99
999065363609,-99
999065363490,-99
999065361649,-99
999065360517,-99
999065359965,-99
999065359771,-99
999065357452,-99
999065354463,-99
999065351590,-99
999065351012,-99
999065345784,-99
999065337453,-99
999065336618,-99
999065331700,-99
999065328075,-99
999065326870,-99
999065321354,-99
999065320696,-99
999065317594,-99
999065317429,-99
999065316395,-99
999065316280,-99
999065316061,-99
999065314659,-99
999065314568,-99
999065313515,-99
999065306262,-99
999065305762,-99
999065299830,-99
999065297650,-99
999065295203,-99
999065294879,-99
999065294510,-99
999065293980,-99
999065292640,-99
999065291556,-99
999065291489,-99
999065290588,-99
999065288466,-99
999065286860,-99
999065284515,-99
999065281903,-99
999065280110,-99
999065279830,-99
999065276774,-99
999065275204,-99
999065272665,-99
999065270656,-99
999065269769,-99
999065268674,-99
999065265466,-99
999065262477,-99
999065262088,-99
999065261280,-99
999065259193,-99
999065255059,-99
999065251066,-99
999065243707,-99
999065242314,-99
999065240100,-99
999065233490,-99
999065232692,-99
999065231420,-99
999065228913,-99
999065226783,-99
999065223678,-99
999065211585,-99
999065204933,-99
999065201671,-99
999065186918,-99
999065185550,-99
999065185306,-99
999065185148,-99
999065185094,-99
999065184624,-99
999065183899,-99
999065182238,-99
999065180989,-99
999065175702,-99
999065173857,-99
999065171265,-99
999065163967,-99
999065161170,-99
999065159150,-99
999065155260,-99
999065152489,-99
999065152374,-99
999065152088,-99
999065151862,-99
999065144468,-99
999065144444,-99
999065140542,-99
999065136381,-99
999065131050,-99
999065130469,-99
999065130226,-99
999065128001,-99
999065127987,-99
999065127252,-99
999065125796,-99
999065123799,-99
999065121018,-99
999065119644,-99
999065118925,-99
999065108993,-99
999065107277,-99
999065106674,-99
999065099712,-99
999065096875,-99
999065096553,-99
999065095718,-99
999065090198,-99
999065086328,-99
999065084496,-99
999065082165,-99
999065080089,-99
999065078034,-99
999065077674,-99
999065072718,-99
999065070710,-99
999065068272,-99
999065068004,-99
999065063328,-99
999065061903,-99
999065061083,-99
999065054741,-99
999065051855,-99
999065047293,-99
999065046719,-99
999065045739,-99
999065043731,-99
999065041278,-99
999065034468,-99
999065033609,-99
999065023707,-99
999065021553,-99
999065021498,-99
999065021358,-99
999065020275,-99
999065014093,-99
999065011705,-99
999065010786,-99
999065009139,-99
999065002546,-99
999065002522,-99
999065002340,-99
999065000197,-99
999065000150,-99
999064999387,-99
999064995588,-99
999064994699,-99
999064990049,-99
999064984839,-99
999064984281,-99
999064983409,-99
999064982510,-99
999064970324,-99
999064968627,-99
999064965523,-99
999064962303,-99
999064955633,-99
999064955621,-99
999064955440,-99
999064952759,-99
999064951858,-99
999064950532,-99
999064950260,-99
999064947960,-99
999064941877,-99
999064938404,-99
999064937448,-99
999064936699,-99
999064935798,-99
999064930223,-99
999064924594,-99
999064918235,-99
999064917681,-99
999064914692,-99
999064911162,-99
999064906671,-99
999064906555,-99
999064906300,-99
999064904893,-99
999064904820,-99
999064903062,-99
999064902756,-99
999064902630,-99
999064897840,-99
999064897487,-99
999064896367,-99
999064895119,-99
999064889739,-99
999064888620,-99
999064880578,-99
999064871267,-99
999064870810,-99
999064868323,-99
999064867069,-99
999064864160,-99
999064861675,-99
999064860920,-99
999064856412,-99
999064853551,-99
999064851440,-99
999064846911,-99
999064836991,-99
999064834430,-99
999064834155,-99
999064832535,-99
999064829550,-99
999064824514,-99
999064822979,-99
999064822645,-99
999064818990,-99
999064818587,-99
999064818332,-99
999064810825,-99
999064808661,-99
999064807360,-99
999064805222,-99
999064803195,-99
999064802233,-99
999064800595,-99
999064798035,-99
999064796002,-99
999064795411,-99
999064787580,-99
999064786732,-99
999064781540,-99
999064780924,-99
999064780419,-99
999064779909,-99
999064779600,-99
999064778190,-99
999064777767,-99
999064774468,-99
999064772873,-99
999064772850,-99
999064769928,-99
999064764207,-99
999064763458,-99
999064762752,-99
999064762466,-99
999064761395,-99
999064761243,-99
999064757859,-99
999064753283,-99
999064752199,-99
999064752011,-99
999064749632,-99
999064747593,-99
999064747131,-99
999064746898,-99
999064744580,-99
999064740720,-99
999064737137,-99
999064733351,-99
999064731408,-99
999064730611,-99
999064729566,-99
999064720836,-99
999064718982,-99
999064715944,-99
999064711276,-99
999064705288,-99
999064704521,-99
999064703772,-99
999064701787,-99
999064693511,-99
999064692348,-99
999064692075,-99
999064691198,-99
999064690819,-99
999064689969,-99
999064688175,-99
999064688140,-99
999064687699,-99
999064685988,-99
999064681272,-99
999064677219,-99
999064672817,-99
999064672787,-99
999064670973,-99
999064668360,-99
999064668115,-99
999064667720,-99
999064663610,-99
999064660724,-99
999064659242,-99
999064658043,-99
999064657210,-99
999064656435,-99
999064655674,-99
999064654906,-99
999064653677,-99
999064650809,-99
999064649972,-99
999064647859,-99
999064647057,-99
999064643556,-99
999064639085,-99
999064633850,-99
999064629742,-99
999064629663,-99
999064623867,-99
999064623521,-99
999064623478,-99
999064623272,-99
999064620180,-99
999064619207,-99
999064617582,-99
999064615391,-99
999064614453,-99
999064612328,-99
999064612262,-99
999064609652,-99
999064603455,-99
999064599725,-99
999064599180,-99
999064596153,-99
999064593929,-99
999064593164,-99
999064587905,-99
999064587152,-99
999064577316,-99
999064567931,-99
999064567270,-99
999064566630,-99
999064565557,-99
999064562106,-99
999064560821,-99
999064558474,-99
999064558036,-99
999064557780,-99
999064557226,-99
999064556301,-99
999064552150,-99
999064551698,-99
999064548948,-99
999064547956,-99
999064545340,-99
999064541838,-99
999064540330,-99
999064539303,-99
999064536879,-99
999064532930,-99
999064530129,-99
999064529188,-99
999064527453,-99
999064526709,-99
999064526485,-99
999064522390,-99
999064521700,-99
999064520010,-99
999064519559,-99
999064515220,-99
999064512632,-99
999064511391,-99
999064510532,-99
999064510271,-99
999064503229,-99
999064502717,-99
999064498088,-99
999064496043,-99
999064496031,-99
999064491264,-99
999064487224,-99
999064481027,-99
999064480163,-99
999064479094,-99
999064477048,-99
999064475830,-99
999064473316,-99
999064472099,-99
999064470650,-99
999064464730,-99
999064464704,-99
999064458996,-99
999064456800,-99
999064456446,-99
999064453550,-99
999064449818,-99
999064447196,-99
999064447093,-99
999064446842,-99
999064446581,-99
999064445229,-99
999064444778,-99
999064444225,-99
999064440074,-99
999064435388,-99
999064435273,-99
999064432867,-99
999064432715,-99
999064430123,-99
999064425541,-99
999064424822,-99
999064423775,-99
999064423672,-99
999064420970,-99
999064418494,-99
999064415845,-99
999064415171,-99
999064413800,-99
999064412900,-99
999064410732,-99
999064408877,-99
999064402036,-99
999064401950,-99
999064401561,-99
999064398215,-99
999064398124,-99
999064382049,-99
999064380715,-99
999064376773,-99
999064376244,-99
999064375239,-99
999064375008,-99
999064374892,-99
999064374764,-99
999064374260,-99
999064374132,-99
999064373772,-99
999064372494,-99
999064372081,-99
999064367978,-99
999064365969,-99
999064363900,-99
999064363237,-99
999064362841,-99
999064362798,-99
999064361873,-99
999064358035,-99
999064357183,-99
999064356816,-99
999064345818,-99
999064345715,-99
999064344280,-99
999064344140,-99
999064340523,-99
999064340110,-99
999064339820,-99
999064338942,-99
999064334286,-99
999064332083,-99
999064332034,-99
999064329590,-99
999064329424,-99
999064327180,-99
999064325200,-99
999064323501,-99
999064323069,-99
999064321139,-99
999064320962,-99
999064316740,-99
999064315899,-99
999064313600,-99
999064312813,-99
999064311390,-99
999064310130,-99
999064310051,-99
999064309000,-99
999064308111,-99
999064306783,-99
999064299158,-99
999064297447,-99
999064296480,-99
999064296078,-99
999064295311,-99
999064293764,-99
999064293673,-99
999064291871,-99
999064286188,-99
999064285275,-99
999064282304,-99
999064281567,-99
999064279895,-99
999064278258,-99
999064276870,-99
999064270661,-99
999064264831,-99
999064263255,-99
999064260898,-99
999064260886,-99
999064259355,-99
999064258200,-99
999064257814,-99
999064248485,-99
999064246567,-99
999064246180,-99
999064245265,-99
999064243049,-99
999064242835,-99
999064240176,-99
999064238601,-99
999064238078,-99
999064232258,-99
999064231242,-99
999064230560,-99
999064229053,-99
999064227548,-99
999064226120,-99
999064225643,-99
999064225308,-99
999064220890,-99
999064220505,-99
999064215959,-99
999064215510,-99
999064215406,-99
999064213045,-99
999064212077,-99
999064211978,-99
999064209492,-99
999064207320,-99
999064206557,-99
999064205231,-99
999064198172,-99
999064198070,-99
999064197258,-99
999064196813,-99
999064196280,-99
999064192522,-99
999064190884,-99
999064189961,-99
999064189055,-99
999064183272,-99
999064179608,-99
999064179001,-99
999064178082,-99
999064173060,-99
999064172810,-99
999064170083,-99
999064169147,-99
999064166134,-99
999064163406,-99
999064162724,-99
999064162177,-99
999064159920,-99
999064154788,-99
999064153530,-99
999064152792,-99
999064151738,-99
999064150084,-99
999064148867,-99
999064148764,-99
999064147711,-99
999064147632,-99
999064147383,-99
999064141320,-99
999064137316,-99
999064134625,-99
999064132616,-99
999064130607,-99
999064130115,-99
999064126252,-99
999064120560,-99
999064110074,-99
999064107543,-99
999064107490,-99
999064107038,-99
999064106770,-99
999064105807,-99
999064103290,-99
999064102442,-99
999064097793,-99
999064091845,-99
999064090336,-99
999064087301,-99
999064086795,-99
999064085535,-99
999064082856,-99
999064081153,-99
999064077836,-99
999064076133,-99
999064068616,-99
999064067934,-99
999064065792,-99
999064065240,-99
999064064878,-99
999064062705,-99
999064062584,-99
999064060472,-99
999064059421,-99
999064058702,-99
999064055555,-99
999064055350,-99
999064054678,-99
999064049063,-99
999064042330,-99
999064041374,-99
999064040291,-99
999064039320,-99
999064038259,-99
999064035738,-99
999064030935,-99
999064029799,-99
999064029088,-99
999064028102,-99
999064024613,-99
999064024236,-99
999064021351,-99
999064020360,-99
999064012325,-99
999064006441,-99
999064005059,-99
999063998405,-99
999063995623,-99
999063993810,-99
999063991770,-99
999063991769,-99
999063991319,-99
999063987778,-99
999063986567,-99
999063986282,-99
999063985125,-99
999063981880,-99
999063981156,-99
999063980632,-99
999063976987,-99
999063976653,-99
999063974607,-99
999063969132,-99
999063968000,-99
999063967810,-99
999063967664,-99
999063966775,-99
999063965898,-99
999063965072,-99
999063964547,-99
999063964018,-99
999063963956,-99
999063962381,-99
999063961443,-99
999063956034,-99
999063954992,-99
999063951309,-99
999063951164,-99
999063940294,-99
999063935304,-99
999063930987,-99
999063929274,-99
999063929225,-99
999063926406,-99
999063925104,-99
999063923867,-99
999063921895,-99
999063916360,-99
999063912869,-99
999063912201,-99
999063910332,-99
999063908660,-99
999063908570,-99
999063908430,-99
999063908210,-99
999063907060,-99
999063905749,-99
999063905695,-99
999063904149,-99
999063901616,-99
999063898496,-99
999063897959,-99
999063895252,-99
999063894697,-99
999063893346,-99
999063891659,-99
999063891398,-99
999063887863,-99
999063886068,-99
999063881113,-99
999063874340,-99
999063872744,-99
999063869198,-99
999063864632,-99
999063862404,-99
999063862192,-99
999063859867,-99
999063854778,-99
999063852551,-99
999063850608,-99
999063850177,-99
999063843902,-99
999063842946,-99
999063842569,-99
999063842375,-99
999063841243,-99
999063840238,-99
999063838645,-99
999063835425,-99
999063832485,-99
999063831365,-99
999063827246,-99
999063826473,-99
999063825857,-99
999063820550,-99
999063817605,-99
999063817587,-99
999063816820,-99
999063815402,-99
999063814460,-99
999063812383,-99
999063812334,-99
999063812103,-99
999063805500,-99
999063803047,-99
999063798258,-99
999063796377,-99
999063795531,-99
999063793212,-99
999063792797,-99
999063792256,-99
999063791434,-99
999063789026,-99
999063788988,-99
999063787315,-99
999063784272,-99
999063783401,-99
999063782548,-99
999063779343,-99
999063777425,-99
999063775453,-99
999063773985,-99
999063773821,-99
999063772300,-99
999063765289,-99
999063761806,-99
999063760760,-99
999063760127,-99
999063757190,-99
999063752507,-99
999063751734,-99
999063746726,-99
999063744444,-99
999063740785,-99
999063740773,-99
999063732818,-99
999063731905,-99
999063731188,-99
999063730597,-99
999063729819,-99
999063728165,-99
999063720592,-99
999063719620,-99
999063718720,-99
999063717350,-99
999063717015,-99
999063716448,-99
999063713472,-99
999063707370,-99
999063705712,-99
999063704471,-99
999063702050,-99
999063690083,-99
999063689410,-99
999063687473,-99
999063686109,-99
999063683790,-99
999063681525,-99
999063680223,-99
999063674673,-99
999063674193,-99
999063673644,-99
999063667140,-99
999063665908,-99
999063665349,-99
999063663092,-99
999063662646,-99
999063661356,-99
999063660728,-99
999063660455,-99
999063658047,-99
999063657134,-99
999063652379,-99
999063648170,-99
999063646744,-99
999063637391,-99
999063636430,-99
999063636271,-99
999063635114,-99
999063631996,-99
999063627622,-99
999063626034,-99
999063622909,-99
999063622727,-99
999063619832,-99
999063618475,-99
999063617987,-99
999063615954,-99
999063614081,-99
999063609772,-99
999063605523,-99
999063604294,-99
999063603794,-99
999063601967,-99
999063600847,-99
999063597990,-99
999063595165,-99
999063591147,-99
999063590155,-99
999063587715,-99
999063584702,-99
999063583941,-99
999063582328,-99
999063582195,-99
999063580976,-99
999063579998,-99
999063576882,-99
999063576110,-99
999063576067,-99
999063573224,-99
999063572384,-99
999063564077,-99
999063562070,-99
999063560886,-99
999063551253,-99
999063551162,-99
999063540899,-99
999063538923,-99
999063537980,-99
999063535508,-99
999063533834,-99
999063530018,-99
999063529089,-99
999063528280,-99
999063528152,-99
999063528073,-99
999063526428,-99
999063519850,-99
999063518778,-99
999063515510,-99
999063515443,-99
999063513215,-99
999063491554,-99
999063491141,-99
999063485827,-99
999063483650,-99
999063477739,-99
999063476176,-99
999063476103,-99
999063472330,-99
999063468040,-99
999063461719,-99
999063459609,-99
999063449800,-99
999063449252,-99
999063446524,-99
999063444114,-99
999063440510,-99
999063433165,-99
999063431478,-99
999063430589,-99
999063429241,-99
999063426630,-99
999063425958,-99
999063423974,-99
999063419764,-99
999063414470,-99
999063414432,-99
999063411959,-99
999063410906,-99
999063410177,-99
999063397707,-99
999063397446,-99
999063396314,-99
999063392606,-99
999063390634,-99
999063390579,-99
999063389553,-99
999063389152,-99
999063388871,-99
999063380069,-99
999063378609,-99
999063377710,-99
999063376297,-99
999063373119,-99
999063371664,-99
999063371123,-99
999063370192,-99
999063358738,-99
999063358374,-99
999063358090,-99
999063335210,-99
999063328205,-99
999063327730,-99
999063323773,-99
999063321776,-99
999063320012,-99
999063318595,-99
999063318054,-99
999063311631,-99
999063311000,-99
999063310638,-99
999063310286,-99
999063309594,-99
999063308723,-99
999063306738,-99
999063304225,-99
999063303348,-99
999063302903,-99
999063302435,-99
999063301947,-99
999063301819,-99
999063301662,-99
999063300281,-99
999063296617,-99
999063292417,-99
999063291012,-99
999063285516,-99
999063285395,-99
999063282370,-99
999063278846,-99
999063278240,-99
999063275470,-99
999063273757,-99
999063272625,-99
999063271621,-99
999063271426,-99
999063270422,-99
999063267265,-99
999063265268,-99
999063263089,-99
999063260763,-99
999063259232,-99
999063258616,-99
999063257673,-99
999063256760,-99
999063255998,-99
999063255688,-99
999063255639,-99
999063254155,-99
999063252456,-99
999063250575,-99
999063249494,-99
999063247102,-99
999063244745,-99
999063241483,-99
999063239622,-99
999063239427,-99
999063232007,-99
999063230394,-99
999063226093,-99
999063219027,-99
999063218655,-99
999063218060,-99
999063215666,-99
999063214558,-99
999063214388,-99
999063213335,-99
999063211314,-99
999063210887,-99
999063210607,-99
999063209046,-99
999063207980,-99
999063207645,-99
999063206252,-99
999063205296,-99
999063203720,-99
999063202477,-99
999063201047,-99
999063200699,-99
999063200006,-99
999063194330,-99
999063193889,-99
999063191017,-99
999063189850,-99
999063187830,-99
999063185480,-99
999063181279,-99
999063179467,-99
999063178086,-99
999063177136,-99
999063177008,-99
999063166941,-99
999063166874,-99
999063164865,-99
999063154501,-99
999063153193,-99
999063152371,-99
999063149281,-99
999063148859,-99
999063147570,-99
999063146530,-99
999063146383,-99
999063146164,-99
999063145317,-99
999063144568,-99
999063139366,-99
999063136973,-99
999063133996,-99
999063133972,-99
999063131197,-99
999063130910,-99
999063127194,-99
999063123632,-99
999063121854,-99
999063113195,-99
999063112476,-99
999063110042,-99
999063103499,-99
999063101946,-99
999063100700,-99
999063100176,-99
999063099514,-99
999063095454,-99
999063095107,-99
999063095089,-99
999063090420,-99
999063086465,-99
999063085217,-99
999063076198,-99
999063076137,-99
999063073768,-99
999063073690,-99
999063071607,-99
999063066880,-99
999063065292,-99
999063062280,-99
999063062000,-99
999063060877,-99
999063058512,-99
999063054142,-99
999063053484,-99
999063052364,-99
999063050793,-99
999063049717,-99
999063048993,-99
999063047370,-99
999063046870,-99
999063046662,-99
999063046169,-99
999063044240,-99
999063044082,-99
999063043545,-99
999063042474,-99
999063038495,-99
999063037533,-99
999063026705,-99
999063020806,-99
999063018289,-99
999063014715,-99
999063014326,-99
999063009215,-99
999063008983,-99
999063004620,-99
999063003470,-99
999063001277,-99
999062996206,-99
999062992171,-99
999062990666,-99
999062985452,-99
999062983042,-99
999062979701,-99
999062970667,-99
999062963602,-99
999062962555,-99
999062958059,-99
999062957640,-99
999062955526,-99
999062953890,-99
999062952331,-99
999062942258,-99
999062942052,-99
999062941722,-99
999062941059,-99
999062940122,-99
999062927518,-99
999062925832,-99
999062915383,-99
999062909991,-99
999062908070,-99
999062904403,-99
999062904282,-99
999062900628,-99
999062900409,-99
999062894689,-99
999062891366,-99
999062886140,-99
999062884260,-99
999062882353,-99
999062881622,-99
999062878921,-99
999062878891,-99
999062878118,-99
999062877795,-99
999062870879,-99
999062868368,-99
999062867583,-99
999062866438,-99
999062864820,-99
999062863607,-99
999062863528,-99
999062861337,-99
999062856950,-99
999062856056,-99
999062852786,-99
999062851071,-99
999062845599,-99
999062839526,-99
999062838480,-99
999062831862,-99
999062831710,-99
999062830961,-99
999062829375,-99
999062826714,-99
999062824304,-99
999062817166,-99
999062816150,-99
999062813641,-99
999062812995,-99
999062808359,-99
999062805176,-99
999062801250,-99
999062799371,-99
999062796540,-99
999062794026,-99
999062788993,-99
999062788725,-99
999062787009,-99
999062783788,-99
999062779347,-99
999062777089,-99
999062773140,-99
999062773011,-99
999062772705,-99
999062765774,-99
999062761793,-99
999062757315,-99
999062751258,-99
999062750515,-99
999062750187,-99
999062749021,-99
999062745647,-99
999062744849,-99
999062743675,-99
999062740870,-99
999062740078,-99
999062730668,-99
999062729642,-99
999062728054,-99
999062726045,-99
999062725442,-99
999062724759,-99
999062724360,-99
999062723718,-99
999062721175,-99
999062720985,-99
999062720249,-99
999062715886,-99
999062715345,-99
999062715060,-99
999062713117,-99
999062712678,-99
999062710232,-99
999062709461,-99
999062708780,-99
999062707403,-99
999062705868,-99
999062699984,-99
999062696247,-99
999062695632,-99
999062694913,-99
999062692886,-99
999062692023,-99
999062688457,-99
999062684245,-99
999062683848,-99
999062682996,-99
999062682212,-99
999062669128,-99
999062666711,-99
999062661038,-99
999062652529,-99
999062650193,-99
999062647224,-99
999062646591,-99
999062644302,-99
999062642044,-99
999062640965,-99
999062636317,-99
999062635908,-99
999062635556,-99
999062635477,-99
999062632312,-99
999062631034,-99
999062630455,-99
999062626658,-99
999062626142,-99
999062620644,-99
999062614437,-99
999062613809,-99
999062613019,-99
999062611242,-99
999062604470,-99
999062603920,-99
999062601145,-99
999062596514,-99
999062596320,-99
999062592879,-99
999062590524,-99
999062589406,-99
999062588141,-99
999062585279,-99
999062584573,-99
999062583787,-99
999062581985,-99
999062573370,-99
999062573253,-99
999062573095,-99
999062566637,-99
999062566182,-99
999062565128,-99
999062564483,-99
999062564331,-99
999062561688,-99
999062561159,-99
999062560210,-99
999062559098,-99
999062558835,-99
999062556577,-99
999062552341,-99
999062549603,-99
999062548763,-99
999062547801,-99
999062545488,-99
999062545221,-99
999062544630,-99
999062540200,-99
999062539210,-99
999062538897,-99
999062538861,-99
999062538599,-99
999062536967,-99
999062535793,-99
999062529975,-99
999062529112,-99
999062526779,-99
999062526597,-99
999062518965,-99
999062516191,-99
999062511480,-99
999062508390,-99
999062507244,-99
999062506288,-99
999062501783,-99
999062493968,-99
999062493348,-99
999062493180,-99
999062492381,-99
999062490529,-99
999062488687,-99
999062483604,-99
999062481942,-99
999062475838,-99
999062473726,-99
999062473295,-99
999062473052,-99
999062472680,-99
999062467611,-99
999062464877,-99
999062463770,-99
999062460008,-99
999062457034,-99
999062455098,-99
999062452577,-99
999062450570,-99
999062447533,-99
999062442341,-99
999062440642,-99
999062439809,-99
999062437175,-99
999062428332,-99
999062427017,-99
999062426153,-99
999062425100,-99
999062425094,-99
999062423371,-99
999062422135,-99
999062420588,-99
999062416871,-99
999062416287,-99
999062415647,-99
999062413560,-99
999062411435,-99
999062408187,-99
999062402082,-99
999062400188,-99
999062400097,-99
999062395661,-99
999062394978,-99
999062393081,-99
999062389650,-99
999062387494,-99
999062386520,-99
999062386301,-99
999062385369,-99
999062382654,-99
999062379928,-99
999062372648,-99
999062372170,-99
999062370603,-99
999062369601,-99
999062367628,-99
999062362655,-99
999062359929,-99
999062359267,-99
999062358974,-99
999062353927,-99
999062345372,-99
999062345220,-99
999062344537,-99
999062342024,-99
999062342012,-99
999062338604,-99
999062338320,-99
999062335524,-99
999062335433,-99
999062329240,-99
999062325300,-99
999062323261,-99
999062320569,-99
999062320119,-99
999062320053,-99
999062319178,-99
999062317972,-99
999062316566,-99
999062315770,-99
999062309549,-99
999062308570,-99
999062304497,-99
999062304175,-99
999062303390,-99
999062302798,-99
999062301502,-99
999062299015,-99
999062297250,-99
999062296981,-99
999062295496,-99
999062294224,-99
999062293360,-99
999062292306,-99
999062289290,-99
999062285491,-99
999062285429,-99
999062283275,-99
999062282921,-99
999062280791,-99
999062280493,-99
999062278942,-99
999062275011,-99
999062273658,-99
999062272253,-99
999062269023,-99
999062267415,-99
999062265236,-99
999062264864,-99
999062260500,-99
999062260238,-99
999062256211,-99
999062255255,-99
999062250452,-99
999062245316,-99
999062244865,-99
999062244063,-99
999062243939,-99
999062243400,-99
999062243241,-99
999062242340,-99
999062241438,-99
999062241128,-99
999062239456,-99
999062235700,-99
999062234331,-99
999062232498,-99
999062232322,-99
999062230532,-99
999062227510,-99
999062226589,-99
999062219147,-99
999062218477,-99
999062214241,-99
999062213765,-99
999062212980,-99
999062211719,-99
999062206803,-99
999062199057,-99
999062198648,-99
999062197498,-99
999062194096,-99
999062192890,-99
999062185332,-99
999062182586,-99
999062177438,-99
999062174632,-99
999062171874,-99
999062171084,-99
999062164390,-99
999062163312,-99
999062163075,-99
999062162230,-99
999062161200,-99
999062159941,-99
999062158705,-99
999062156770,-99
999062156654,-99
999062155054,-99
999062153422,-99
999062152132,-99
999062148578,-99
999062143386,-99
999062137295,-99
999062131931,-99
999062129160,-99
999062128543,-99
999062128014,-99
999062125244,-99
999062125190,-99
999062123107,-99
999062121652,-99
999062115627,-99
999062115184,-99
999062113576,-99
999062110150,-99
999062105725,-99
999062104034,-99
999062102955,-99
